년도	제목	장르	가사
2016	바래	록/메탈	Woo Woo Woo Woo 뭘 입어도 거울 안에 비친 내 모습은 하나같이 맘에 들지 못해 만족하지 못해 yeah 누구 앞에 서더라도 점점 한없이 더 작아지고 있는 내 모습에 인상 찌푸리게 돼 oh no no 내가 아니면 그 누구도 Cannot change my life 내가 더 행복해지길 바래 매일 같은 내 바램 Nobody can 날 흔들지는 못해 내가 더 행복해지길 바래 매일같이 난 말해 Nobody can 날 더 아껴주진 못해 Woo Woo 혹시라도 누구 앞에 비친 내 모습이 이상할까 아무 것도 못해 아무 말을 못해 no oh 단 한번도 내 속안에 있는 감정들을 솔직하게 꺼내 놓지 못해 혼자 욕하게 돼 Oh no no 내가 아니면 그 누구도 Cannot change my life 내가 더 행복해지길 바래 매일 같은 내 바램 Nobody can 날 흔들지는 못해 내가 더 행복해지길 바래 매일같이 난 말해 Nobody can 날 더 아껴주진 못해 내가 더 행복해지길 바래 매일 같은 내 바램 Nobody can 날 흔들지는 못해 내가 더 행복해지길 바래 매일같이 난 말해 Nobody can 날 더 아껴주진 못해 Woo Woo Woo Woo 
2016	Hunt	록/메탈	수많은 사람들 사이에서 너가 시야 안에 들어오면 You know oh you know 난 바로 설레여 Ooh 내가 널 놓칠 일은 절대로 없어 no Come on 너의 앞에 다가가서 수줍은 미소가 보이면 You know uh uh uh you know 난 바로 널 가져 Ooh Girl I can make you feel alive 한번도 널 찾은 이후로 아무도 너 말곤 누구도 안보여 내 눈에 보이는 건 You you you Baby 어디 갈 생각은 하지 마 도망칠 생각도 하지 마 Baby girl 우아 우아 널 사냥해 우아 우우 난 널 사냥해 Sweet girl oh sweet girl oh baby Be ma girl be ma girl ma baby Sweet girl oh sweet girl oh baby Be ma girl be ma girl ma baby 아무 말 없이 널 쳐다봐 너도 속으로 느끼잖아 You know uh uh uh you know 너도 날 원해 Ooh 이제 그만 받아들여 babe you are mine come on 한번도 널 찾은 이후로 아무도 너 말곤 누구도 안보여 내 눈에 보이는 건 You you you Baby 어디 갈 생각은 하지 마 도망칠 생각도 하지 마 Baby girl 우아 우아 널 사냥해 우아 우우 난 널 사냥해 Sweet girl oh sweet girl oh baby Be ma girl be ma girl ma baby Sweet girl oh sweet girl oh baby Be ma girl be ma girl ma baby 미안한데 니 앞에 서기만 하면 개가 돼 널 낚아 채기 전에 눈빛은 바로 매가 돼 먹잇감 바라보듯이 널 보며 침 흘려 집으로 보낼 생각은 없어서 일부러 워 잠깐 쉬었다 가자 더워 자켓 좀 벗어놓자 이미 버스는 놓쳤어 이것은 미쳤어 비젼이 있어 보여 oh my jesus Yes good morning 헝클어진 머리마저도 그리 섹시하니 그러니 Baby 어디 갈 생각은 하지 마 도망칠 생각도 하지 마 Baby girl 우아 우아 널 사냥해 우아 우우 난 널 사냥해 Sweet girl oh sweet girl oh baby Be ma girl be ma girl ma baby Sweet girl oh sweet girl oh baby Be ma girl be ma girl ma baby 
2016	뜨거운 여름밤은 가고 남은 건 볼품없지만	록/메탈	그땐 난 어떤 마음이었길래 내 모든걸 주고도 웃을 수 있었나 그대는 또 어떤 마음이었길래 그 모든걸 갖고도 돌아서 버렸나 뜨거운 여름밤은 가고 남은 건 볼 품 없지만 또다시 찾아오는 누군갈 위해서 남겨두겠소 다짐은 세워올린 모래성은 심술이 또 터지면 무너지겠지만 뜨거운 여름밤은 가고 남은 건 볼 품 없지만 또다시 찾아오는 누군갈 위해서 남겨두겠소 그리운 그 마음 그대로 영원히 담아둘거야 언젠가 불어오는 바람에 남몰래 날려보겠소 눈이 부시던 그 순간들도 가슴아픈 그대의 거짓말도 새하얗게 바래지고 비틀거리던 내 발걸음도 그늘아래 드리운 내 눈빛도 아름답게 피어나길 눈이 부시던 그 순간들도 가슴아픈 그대의 거짓말도 새하얗게 바래지고 비틀거리던 내 발걸음도 그늘아래 드리운 내 눈빛도 아름답게 피어나길 눈이 부시던 그 순간들도 가슴아픈 그대의 거짓말도 새하얗게 바래지고 비틀거리던 내 발걸음도 그늘아래 드리운 내 눈빛도 아름답게 피어나길
2016	비행운	록/메탈	매일매일이 잿빛이더라구 팽이돌듯이 빙빙 돌더라구 어른이 라는 따분한 벌레들이 야금야금 꿈을 좀 먹더라구 나는 자라 겨우 내가 되겠지 뿔이 자라난 어른이 될테니 억지로 라도 웃어야지 하는데 그럼에도 좀 울적하더라구 어제와 오늘의 온도가 너무 달라서 비행운이 만들어졌네 내가 머물기에 여기는 너무 높아서 한숨자국만 깊게 드러났네 나는 자라 겨우 내가 되겠지 뿔이 자라난 어른이 될 테니 억지로 라도 웃어야지 하는데 그럼에도 좀 울적 하더라구 어제와 오늘의 온도가 너무 달라서 비행운이 만들어졌네 내가 머물기에 여기는 너무 높아서 한숨자국만 깊게 드러났네 어제와 오늘의 온도가 너무 달라서 비행운이 만들어졌네 내가 머물기에 여기는 너무 높아서 한숨자국만 깊게 드러났네 꼬마가 간직했던 꿈은 무엇일까 오래된 일기장을 꺼내봤네 1996년 7월 20일에 우주 비행사라고 적어놨네
2016	나비잠 (Sweet Dream)	록/메탈	어느덧 흘러간 시간을 수놓을 수 있는 밤 짧지 않던 세월 서로가 가까워진 지금을 웃으며 기억하고 싶어 끝이 온다 말을 해도 언젠가 헤어진다 해도 내일 당장 사라져도 잊어버리게 하지 않도록 기억하도록 오래 지나도 잊을 수 없게 기억하도록 오늘을 되돌아보며 감은 두 눈에 머금고 꿈 속까지 미뤄 잠이 들 테죠 마지막 바람이 불며 끝나는 날을 알려도 함께 했던 추억 사진의 빛이 바래진대도 웃으며 기억하고 싶어 끝이 온다 말을 해도 언젠가 헤어진다 해도 내일 당장 사라져도 잊어버리게 하지 않도록 기억하도록 오래 지나도 잊을 수 없게 기억하도록 오늘을 되돌아보며 감은 두 눈에 머금고 꿈 속에 담아내려 잠이 들 테죠 봄의 꽃 여름의 나비 가을의 낙엽 그 겨울의 달빛 펼쳐진다면 우리의 추억 또한 영원히 곁에 떠오르니까 시들 수 없어 인연의 꽃을 마음에 피워 망각의 낙엽이 져도 하늘 달을 보며 그 땔 떠올릴 테니 편히 잠을 청해요
2016	힘을 내	록/메탈	지금 겪는 이 아픔도 괜찮을 거야 내 안에서 숨을 쉬는 희망 있잖아 나를 이겨내는 이 시간 모두 행복일 거야 훗날 좋은 추억이 되어 나를 웃게 할 거야 힘을 내 말하는 내 안의 목소리가 들려 용길 내 말하는 뜨거운 심장소리 들려 지친 나의 마음 위로하는 저 하늘이 나를 일으키네 매일 반복된 하루라도 내겐 꿈이 있어 항상 새로운 걸 지금 흘린 눈물들은 지나갈 거야 내일이면 웃음으로 바뀔 테니까 나를 이겨내는 이 시간 모두 행복일 거야 훗날 좋은 추억이 되어 우릴 웃게 할 거야 힘을 내 말하는 내 안의 목소리가 들려 용길 내 말하는 뜨거운 심장소리 들려 지친 나의 마음 위로하는 저 하늘이 나를 일으키네 매일 반복된 하루라도 내겐 꿈이 있어 항상 새로운 걸 또다시 넘어져도 나는 괜찮을 거야 꿈을 찾아가는 내 길이 나를 이끌고 다시 일으켜 오 힘을 내 말하는 내 안의 목소리가 들려 용길 내 말하는 뜨거운 심장소리 들려 지친 나의 마음 위로하는 저 하늘이 나를 일으키네 매일 반복된 하루라도 내겐 항상 꿈이 있어 내겐 새론 꿈이 있어 계속 달릴 힘을 내게 주고 있어 
2017	아 왜 (I Wait)	록/메탈	아예 원치 않는다 말해 꿈도 꾸지 말라 해 만날 일은 없다 해 Say it 아예 관심조차 없다 해 차라리 가라고 해 솔직하게 말해 Say it 넌 항상 What chu doing 대답 What chu doing 한번 What chu doing 할 때 왜왜왜 언제나 What chu doing 애매 What chu doing 하게 oh no 절대로 What chu doing 내가 What chu doing 떠나진 못하게 What chu doing 왜왜왜 내 맘이 What chu doing 헷갈리게 난 지금 길 잃은 채 I wait 제자리에 아 왜 내 손을 잡아주기만 기다려 eh eh 너에게 묶인 채 I wait 제자리에 아 왜 날 풀어주든지 잡아당겨줘 eh eh Waitin’ all day 아예 더 세게 잡아줘 babe 벽을 허물어 babe 들여보내줘 Let me in 아예 더 세게 잡아줘 babe 차라리 더 당겨줘 너의 곁에 있게 해줘 With ya 넌 항상 What chu doing 대답 What chu doing 한번 What chu doing 할 때 왜왜왜 언제나 What chu doing 애매 What chu doing 하게 oh no 절대로 What chu doing 내가 What chu doing 떠나진 못하게 What chu doing 왜왜왜 내 맘이 What chu doing 더 아프게 난 지금 길 잃은 채 I wait 제자리에 아 왜 내 손을 잡아주기만 기다려 eh eh 너에게 묶인 채 I wait 제자리에 아 왜 날 풀어주든지 잡아당겨줘 eh eh Waitin’ all day 보이지 않는 벽안에 가둬놓지 마 no 날 갖지 않을 거면 풀어줘 보이지 않는 벽안에 가둬놓지 마 no 날 갖지 않을 거면 풀어줘 난 지금 길 잃은 채 I wait 제자리에 아 왜 내 손을 잡아주기만 기다려 eh eh 너에게 묶인 채 I wait 제자리에 아 왜 날 풀어주든지 잡아당겨줘 eh eh Waitin’ all day 
2017	겨울이 간다	록/메탈	잊지 못할 것 같던 추억을 꺼낸 날 너무 따뜻했던 꿈 한겨울의 그날 우리가 한 가득 남겨둔 집 앞 벤치 위 온기가 소리 없이 사라져가 Good bye 어제까지 난 내 안에서 얼어붙은 채로 그대로 Never let go Never let go ah 언제까지나 내 안에서 영원할 것 같던 너를 Gotta let go Gotta let go ah 니가 있던 겨울이 간다 내 맘을 덮던 눈도 점점 녹아가네 너의 따뜻했던 손도 점점 식어가네 우리가 남겨둔 발자국 돌아보니 어느 샌가 소리 없이 사라져가 Good bye 어제까지 난 내 안에서 얼어붙은 채로 그대로 Never let go Never let go ah 언제까지나 내 안에서 영원할 것 같던 너를 Gotta let go Gotta let go ah 지치게 만들던 널 놓지 못했던 그 계절 속에서 난 살고 있었잖아 이걸로 된 거야 이미 끝난걸 다 알아 나 전부 다 알아 나 이젠 니가 있던 겨울이 간다 
2017	예뻤어	록/메탈	지금 이 말이 우리가 다시 시작하자는 건 아냐 그저 너의 남아있던 기억들이 떠올랐을 뿐이야 정말 하루도 빠짐없이 너는 사랑한다 말해줬었지 잠들기 전에 또 눈 뜨자마자 말해주던 너 생각이 나 말해보는 거야 예뻤어 날 바라봐 주던 그 눈빛 날 불러주던 그 목소리 다 다 그 모든 게 내겐 예뻤어 더 바랄게 없는듯한 느낌 오직 너만이 주던 순간들 다 다 지났지만 넌 너무 예뻤어 너도 이제는 나와의 기억이 추억이 되었을 거야 너에게는 어떤 말을 해도 다 지나간 일일 거야 정말 한번도 빠짐없이 너는 나를 먼저 생각해줬어 아무 일 아니어도 미안해 고마워 해주던 너 생각이 나 말해보는 거야 예뻤어 날 바라봐 주던 그 눈빛 날 불러주던 그 목소리 다 다 그 모든 게 내겐 예뻤어 더 바랄게 없는듯한 느낌 오직 너만이 주던 순간들 다 다 지났지만 넌 너무 예뻤어 아직도 가끔 네 생각이 나 어렵게 전화를 걸어볼까 생각이 들 때도 많지만 Baby I know it's already over 아무리 원해도 너는 이제 이미 끝나버린 지난날의 한편의 영화였었단 걸 난 알아 마지막 날 바라봐 주던 그 눈빛 잘 지내라던 그 목소리 다 다 그마저도 내겐 예뻤어 내게 보여준 눈물까지 너와 가졌던 순간들은 다 다 지났지만 넌 너무 예뻤어 
2017	My Day	록/메탈	방안엔 나 혼자 밖에 없는데 내 눈에만 보이는 니가 말을 걸어오고 있어 아무리 딴 생각하려 해봐도 머릿속은 하얘지고 너만이 그려지고 있어 yeah 나를 잡아줘 너로 가득 채워져 버린 내 하루는 아름다워 Oh you are my day Baby you're beautiful 깨있는 순간들 다 꿈꾸는 순간조차 Oh you are my day You are my day 바란 건 너 하나 밖에 없어 그 하나가 내게 와주면 난 세상을 다 가질듯해 Oh 널 떠올리는 것만으로 만족해 하루에 수십 번도 더 혼자 웃고 있는 내가 웃겨 yeah 나를 잡아줘 너로 가득 채워져 버린 내 하루는 아름다워 Oh you are my day Baby you're beautiful 깨있는 순간들 다 꿈꾸는 순간조차 Oh you are my day You are my day You are my day Aw yeah I said now You are my day You are my day You are my day You are my day 너로 가득 채워져 버린 아름다워 Oh you are my day Baby you're beautiful 깨있는 순간들 다 꿈꾸는 순간조차 Oh you are my day You are my day 
2017	어떻게 말해	록/메탈	I hate me now 설레지 않는 내가 싫어 내 마음이 언젠가부터 더는 반응하질 않아 eh Hate me now 식어버렸으면 좋겠어 나를 보는 그 눈빛에 사랑이 없으면 좋겠어 Baby 넌 참 해맑게 날 사랑한대 나도 라고 말하고 싶어 no no no 넌 따뜻하게 날 바라볼 때 이미 끝나 버렸단 걸 알까 Sorry 어떻게 말해 넌 아직도 나와 함께 할 때 마다 행복해 하는데 어떻게 말해 내 마음은 이미 떠났다는 말 차마 나오지가 않아 Oh how can I say I hate me now 이런 내가 너무나 미워 너와 떨어져 있을 때 편하게 느껴지는 내가 eh Hate me now 눈치를 챘으면 좋겠어 한없이 맑은 눈으로 미소를 보이지 말아줘 Baby 넌 참 해맑게 날 사랑한대 나도 라고 말하고 싶어 no no no 넌 따뜻하게 날 바라볼 때 이미 끝나버렸단 걸 알까 Sorry 어떻게 말해 넌 아직도 나와 함께 할 때 마다 행복해 하는데 어떻게 말해 내 마음은 이미 떠났다는 말 차마 나오지가 않아 Oh how can I say I don’t love you no more no more I don’t love you no more 널 사랑하고 싶어도 할 수가 없어 I don’t love you no more 이미 떠버린 내 맘 I don’t love you no more I can’t love you no more 어떻게 말해 넌 아직도 나와 함께 할 때 마다 행복해 하는데 어떻게 말해 내 마음은 이미 떠났다는 말 차마 나오지가 않아 Oh how can I 
2017	그럴 텐데	록/메탈	미안해 이 말이 왜 그땐 그렇게도 어려웠던 건지 이젠 너에게 아무리 소리를 질러봐도 너는 듣지 못해 마지막 너의 뒷모습 그때 널 잡았어야 하는 건데 다시 한번 그때로 단 하루라도 다시 또 그대로 돌아간다면 갈 수 있다면 Oh I know I 널 안은 채 잠깐이라도 내게서 절대로 떨어지지 못하게 너에게 내 전부를 다 줄 텐데 그럴 텐데 다시 한번 그때 그럴 텐데 다시 한번 그때 고마워 이 말이 왜 그땐 그렇게도 힘들었던 건지 이젠 너에게 더 이상 고마워 이 한마디 전해주지 못해 차마 하지 못했던 말 그래도 전했어야 하는 건데 다시 한번 그때로 단 하루라도 다시 또 그대로 돌아간다면 갈 수 있다면 Oh I know I 널 안은 채 잠깐이라도 내게서 절대로 떨어지지 못하게 너에게 내 전부를 다 줄 텐데 그럴 텐데 나를 떠나가던 그 때 보내지 말았어야 하는 건데 다시 한번 그때로 단 하루라도 다시 또 그대로 돌아간다면 갈 수 있다면 Oh I know I 널 안은 채 잠깐이라도 내게서 절대로 떨어지지 못하게 너에게 내 전부를 다 줄 텐데 그럴 텐데 그럴 텐데 그럴 텐데 그럴 텐데 그럴 텐데 
2017	Perfect Day	록/메탈	햇살 눈 부신 하늘 속 하얀 구름마저도 뭔가 다른 특별한 이 느낌 심장 소린 커지고 찰나 빛이 터지고 뭔가 이뤄질 듯한 이 떨림 oh 믿을 수 없어 it’s magic oh 두 눈에 펼쳐진 in my dream 새로운 세상에 외쳐 찬란히 내 맘에 새겨 감춰왔던 내 안의 조그만 속삭임 불어온 바람에 담긴 나만의 향기로 퍼진 아름다운 환상 속 oh my perfect day 힘껏 손을 뻗어도 텅 빈 꿈만 같았던 점점 아득해지는 하루 속 가슴 벅차올 만큼 가득 담은 숨결로 다시 선명해지는 이 그림 oh 기다려왔던 it’s magic oh 가까이 다가온 in my dream 새로운 세상에 외쳐 찬란히 내 맘에 새겨 감춰왔던 내 안의 조그만 속삭임 불어온 바람에 담긴 나만의 향기로 퍼진 아름다운 환상 속 oh my perfect day oh oh oh oh oh oh oh oh oh oh my perfect day oh oh oh oh oh oh oh oh oh oh my perfect day oh 영원히 기억해줄래 oh 꿈꿔온 perfect day 커져간 세상을 따라 한 뼘 더 자라난 내 맘 잠들었던 내 안의 또 다른 날 깨워 완벽히 달라진 공기 새롭게 피워낸 향기 찬란하게 떠오를 oh my perfect day oh oh oh oh oh oh oh oh oh oh my perfect day oh oh oh oh oh oh oh oh oh oh my perfect day 
2017	장난 아닌데	록/메탈	도대체 난 why why why 매일 밤 천장만 바라보다가 아이 아이야 너 땜에 애만 태우는지 그렇게 알아달라고 눈치를 줘봐도 전혀 알지 못하는데 넌 왜 그걸 몰라 oh no 난 정말 너뿐인데 장난 아닌데 지금 내 눈에 좋아한다 써져 있는데 Why don't you feel it 이미 얼굴에 티 날대로 나고 있는데 너 계속 애매하게 애매하게 웃으며 넘길 거야 그렇게 또 그렇게 너 맨날 이럴 거야 커져만 가는 내 맘 제발 어떻게 좀 해줘요 I can’t stop loving you 이런 내 맘 포기해버릴까 며칠 밤을 뜬 눈으로 고민해봐도 안돼 안돼 너 때문에 시선이 딴 데 못 가 니 맘을 알아보려고 말을 꺼내봐도 농담처럼 넘기는데 넌 왜 그걸 몰라 you know 난 너만 보고 있는 걸 장난 아닌데 지금 내 눈에 좋아한다 써져 있는데 Why don't you feel it 이미 얼굴에 티 날대로 나고 있는데 너 계속 애매하게 애매하게 웃으며 넘길 거야 그렇게 또 그렇게 너 맨날 이럴 거야 커져만 가는 내 맘 제발 어떻게 좀 해줘요 I can’t stop loving you 결국 쓸데없는 얘기만 듣다가 얘기만 듣다가 웃으며 널 보낸 나 왜 이러는데 oh 장난 아닌데 지금 내 눈에 좋아한다 써져 있는데 Why don't you feel it 이미 얼굴에 티 날대로 나고 있는데 너 계속 애매하게 애매하게 웃으며 넘길 거야 그렇게 또 그렇게 너 맨날 이럴 거야 커져만 가는 내 맘 제발 어떻게 좀 해줘요 I can’t stop loving you I can’t stop loving you I can’t stop loving you 
2017	Say Wow	록/메탈	You make me You make me You make me You make me You make me say wow 입이 다물어지지 않아 그저 놀라워 어떻게 넌 한번의 눈빛만으로 날 붙잡아 어딜 못 가겠어 까만 배경에 너는 은은하게 빛나 흔들리고 있어 나 어쩔 줄을 모르겠어 BABE 오늘 밤 내 앞의 넌 그 어느 때보다 사랑스러워 보여 You make me say wow 하나부터 열까지 하나도 빠짐없이 감탄스러워 넌 어쩜 그렇게 나를 이렇게 정신 못 차리게 만들었대 Girl you make me wanna say wow 1 2 3 4 손을 갖다 대기 두려워 아직 조금 더 바라보고 싶어 이 순간을 기억하고 싶어 간직하고 싶어 까만 배경에 너는 은은하게 빛나 안달 나고 있어 나 이 다음은 모르겠어 BABE 오늘 밤 내 앞의 넌 그 어느 때보다 사랑스러워 보여 You make me say wow 하나부터 열까지 하나도 빠짐없이 감탄스러워 넌 어쩜 그렇게 나를 이렇게 정신 못 차리게 만들었대 Oh 다가갈까 하다 말고 너를 안으려다 말고 이렇게 하다 보면 밤이 다 갈 것 같아 Oh 다가갈까 하다 말고 너를 안으려다 말고 밤새도록 이 고민은 계속 돼 오늘 밤 내 앞의 넌 그 어느 때보다 사랑스러워 보여 You make me say wow 하나부터 열까지 하나도 빠짐없이 감탄스러워 넌 어쩜 그렇게 나를 이렇게 정신 못 차리게 만들었대 Girl you make me wanna say wow 
2017	TOMBOY	록/메탈	난 엄마가 늘 베푼 사랑에 어색해 그래서 그런 건가 늘 어렵다니까 잃기 두려웠던 욕심 속에도 작은 예쁨이 있지 난 지금 행복해 그래서 불안해 폭풍 전 바다는 늘 고요하니까 불이 붙어 빨리 타면 안 되잖아 나는 사랑을 응원해 젊은 우리 나이테는 잘 보이지 않고 찬란한 빛에 눈이 멀어 꺼져가는데 아아아아아 아아아아아 아아아아아아아 아아아아아 아아아아아 아아아아아아아아아 슬픈 어른은 늘 뒷걸음만 치고 미운 스물을 넘긴 넌 지루해 보여 불이 붙어 빨리 타면 안 되니까 우리 사랑을 응원해 젊은 우리 나이테는 잘 보이지 않고 찬란한 빛에 눈이 멀어 꺼져가는데 그래 그때 나는 잘 몰랐었어 우린 다른 점만 닮았고 철이 들어 먼저 떨어져 버린 너와 이젠 나도 닮았네 젊은 우리 나이테는 잘 보이지 않고 찬란한 빛에 눈이 멀어 꺼져가는데 아아아아아 아아아아아 아아아아아아아 아아아아아 아아아아아 아아아아아아아아아
2017	DANCE DANCE	록/메탈	12 123 나 오늘 놀래 달려볼래 남이 뭐라던 신경 끄고 my way 넌 지금 뭐해 Come on baby 숨지마 지금 이 노래 올려줄래 아무 생각 안들 때까지 aw ye 근데 넌 뭐해 Come on baby 니 몸이 반응하는 대로 Go 다들 작정하고 놀 준비해 소매는 걷어놓은 채 준비해 가볍게 살짝 몸은 풀어둬 baby 다들 작정하고 놀 준비해 갈 때는 오늘 절대로 후회 없게 Dance Dance with me Everybody 123 손발이 가만히 안 있게 맘껏 미쳐봐 Dance Dance with me 어지러울 때까지 산발이 돼도 nobody cares 이대로 멈추지 말아줘 Ay 꺼내 너의 내적 댄스 오늘이 마지막인 듯이 즐겨 carpe diem 뜀박질 막진 않을 테니 오늘 즐긴 뒤엔 Think 얼마나 좋을지 이불 속에 들어갈 땐 baby 집 가는 길 기분이 후련하길 지금 이 기분을 잊지 않길 바라는 맘에 나와 즐겨줬으면 해 So you can have a good mornin' 다들 작정하고 놀 준비해 소매는 걷어놓은 채 준비해 가볍게 살짝 몸은 풀어둬 baby 다들 작정하고 놀 준비해 갈 때는 오늘 절대로 후회 없게 Dance Dance with me Everybody 123 손발이 가만히 안 있게 맘껏 미쳐봐 Dance Dance with me 어지러울 때까지 산발이 돼도 nobody cares 이대로 멈추지 말아줘 I feel good baby I feel great 망가지면 좀 어때 I feel good baby I feel great 미쳐 보이면 뭐 어때 I feel good baby I feel great 망가지면 좀 어때 I feel good baby I feel great 미쳐 보이면 뭐 어때 Dance with me Everybody 123 손발이 가만히 안 있게 맘껏 미쳐봐 Dance Dance with me 어지러울 때까지 산발이 돼도 nobody cares 이대로 멈추지 말아줘 I feel good baby I feel great 망가지면 좀 어때 I feel good baby I feel great 미쳐 보이면 뭐 어때 I feel good baby I feel great 망가지면 좀 어때 I feel good baby I feel great 이대로 멈추지 말아줘 이대로 멈추지 말아줘 이대로 멈추지 말아줘 
2017	Man in a movie	록/메탈	아마도 그 자리에 가지 않았다면 아마도 우리에게 우리는 없었겠지 시간이 멈춰 버린듯한 그 느낌 내게는 너만이 보였어 꿈속에서나 만날 것 같던 사람이 내 앞에 나타나줬어 Only you 밤이 되어 눈을 감으면 너에게 취한 채 잠들게 해 I'm a man in a movie 너와 눈 맞출 때 한편의 영화 속 주인공처럼 beautiful 이 순간이 계속되길 I'm a man in a movie 너를 가진 내겐 더 바랄 것 없이 그저 지금이 완벽하게 느껴져 I'm a man in a movie 그때 난 떨리는 맘을 숨기지 못했지 그때 넌 나를 보고 살며시 웃어줬어 흐르는 바람소리마저도 내겐 아름다운 멜로디 같았어 꿈속에서나 만날 것 같던 사람이 내 앞에 나타나줬어 Only you 밤이 되어 눈을 감으면 너에게 취한 채 잠들게 해 I'm a man in a movie 너와 눈 맞출 때 한편의 영화 속 주인공처럼 beautiful 이 순간이 계속되길 I'm a man in a movie 너를 가진 내겐 더 바랄 것 없이 그저 지금이 완벽하게 느껴져 I'm a man in a movie 너와의 모든 순간이 내겐 I love it Oh I love it 놓치고 싶지 않아 단 한 장면도 단 1분도 I can't I'm a man in a movie 너와 입 맞출 때 한편의 영화 속 주인공처럼 beautiful 이 순간이 계속되길 I'm a man in a movie 너를 가진 내겐 더 바랄 것 없이 그저 지금이 완벽하게 느껴져 I'm a man in a movie 
2017	오늘은 내게	록/메탈	너는 왜 다시 힘든 사랑을 선택해 그 애는 아니라 말했던 내 맘을 알지도 못한 채 결국 뻔한 결말에 또 아파해 아무리 너에게 힘겹게 다가가도 내 맘이 닿을 수 없다는 걸 알지만 나는 잘 알지만 너의 두 눈가에 번지는 눈물에 흔들려 하는 말 그냥 잊어버려 그렇게 울지만 말고 lean on me 오늘은 내게 기대 차라리 잘됐어 널 힘들게만 했잖아 lean on me 넌 좋은 사람 만날 수 있어 그 예쁜 얼굴이 눈물로 다 번졌잖아 당장 멈출 수는 없겠지만 기대 아주 잠시라도 니 맘이 편해질 수 있으면 돼 점점 더 커지는 두 손의 떨림에 이끌려 하는 말 그냥 잊어버려 그렇게 울지만 말고 lean on me 오늘은 내게 기대 차라리 잘됐어 널 힘들게만 했잖아 lean on me 넌 좋은 사람 만날 수 있어 다음이 누가 될지 아직 모르지만 제발 이번엔 아무나 만나지 마 너무 힘이 든다 싶을 땐 가끔 옆에도 좀 봐 내 어깨를 빌려 줄게 오늘은 기대 내게 그냥 잊어버려 그렇게 울지만 말고 lean on me 오늘은 내게 기대 차라리 잘됐어 널 힘들게만 했잖아 lean on me 넌 좋은 사람 만날 수 있어 그냥 잊어버려 그렇게 울지만 말고 lean on me 오늘은 내게 기대 
2017	반드시 웃는다	록/메탈	오랜만이야 먼저 연락이 올 줄은 몰랐어 시간 나면 우리 잠깐 얼굴이라도 보자는 말을 내가 어떻게 거절해 설레임과 두려움 반이야 아직 그리워 하고 있는걸 눈치를 챌 까봐 오늘만큼은 I smile 아프더라도 I smile 너의 앞에선 아무렇지 않은 척 잘 지내고 있는 척 반드시 웃는다 웃는다 가끔씩이라도 이렇게 웃으면서 만나게 반드시 I smile 여전하네 넌 아직도 웃는 얼굴이 예쁘네 정말로 마음 같아선 당장이라도 돌아와 달라고 말하고 싶지만 오늘만큼은 I smile 아프더라도 I smile 너의 앞에선 아무렇지 않은 척 잘 지내고 있는 척 반드시 웃는다 웃는다 가끔씩이라도 이렇게 웃으면서 만나게 반드시 I smile 너를 보내고 나면 웃음은 사라지겠지 오늘만큼은 I smile 아프더라도 I smile 마지막까지 아무렇지 않은 척 잘 지내고 있는 척 반드시 웃는다 웃는다 가끔씩이라도 이렇게 웃으면서 만나게 반드시 I smile 
2017	Man in a movie	록/메탈	아마도 그 자리에 가지 않았다면 아마도 우리에게 우리는 없었겠지 시간이 멈춰 버린듯한 그 느낌 내게는 너만이 보였어 꿈속에서나 만날 것 같던 사람이 내 앞에 나타나줬어 Only you 밤이 되어 눈을 감으면 너에게 취한 채 잠들게 해 I'm a man in a movie 너와 눈 맞출 때 한편의 영화 속 주인공처럼 beautiful 이 순간이 계속되길 I'm a man in a movie 너를 가진 내겐 더 바랄 것 없이 그저 지금이 완벽하게 느껴져 I'm a man in a movie 그때 난 떨리는 맘을 숨기지 못했지 그때 넌 나를 보고 살며시 웃어줬어 흐르는 바람소리마저도 내겐 아름다운 멜로디 같았어 꿈속에서나 만날 것 같던 사람이 내 앞에 나타나줬어 Only you 밤이 되어 눈을 감으면 너에게 취한 채 잠들게 해 I'm a man in a movie 너와 눈 맞출 때 한편의 영화 속 주인공처럼 beautiful 이 순간이 계속되길 I'm a man in a movie 너를 가진 내겐 더 바랄 것 없이 그저 지금이 완벽하게 느껴져 I'm a man in a movie 너와의 모든 순간이 내겐 I love it Oh I love it 놓치고 싶지 않아 단 한 장면도 단 1분도 I can't I'm a man in a movie 너와 입 맞출 때 한편의 영화 속 주인공처럼 beautiful 이 순간이 계속되길 I'm a man in a movie 너를 가진 내겐 더 바랄 것 없이 그저 지금이 완벽하게 느껴져 I'm a man in a movie 
