년도	제목	장르	가사
2015	AIRPLANE	랩/힙합	잠깐 멈춰 봐 이대로 가면 우린 다신 못 봐 비행기 떠나면 난 잘 지낼게 넌 꼭 잘 지내야 돼 라고 말하고 가면 잘 지낼 수 있겠냐 너라면 애써 태연한 척하지 마 너 눈물 고였어 세상 잃어버린 듯한 슬픔이 보였어 하루만 더 있다가 짐 풀고 이따가 영화나 보러 가자 나 울고 있잖아 please La li la di dada la li da 너를 감싸 안은 하늘이 싫다 La li la di dada la li da 너를 밝혀주는 저 달이 밉다 La li la di dada la li da 이대로 보내기는 아쉬우니까 이건 아마 세상 가장 쓸쓸한 멜로디야 Hey Mr. Airplane 잠깐 멈춰 봐 비가 오잖아 바람 불잖아 지금 가면 위험하니까 Hey Mr. Airplane 잠깐 멈춰 봐 시간 많잖아 내일도 있잖아 그녀를 내려줘 아님 나도 태워 줘 하루만 한 시간만 딱 일 분만 한마디만 하게 Hey Mr. Airplane 잠깐 멈춰 봐 가벼운 미소만을 남기고 웃는 얼굴로 넌 떠났지 우리 기약을 굳게 믿는 척하면서 널 잡기 위해서 내 모든 짓을 해볼 걸 적어도 후회 속에서까지 살지 않기 위해서 Girl 평생 그리워질 그대의 존재 그냥 내 품에서 더 깊은 잠에 들어 왜 잔인하게 아름다운 저녁 하늘 바라봐 너의 마지막이라니까 또 눈물 나잖아 Please La li la di dada la li da 너를 감싸 안은 하늘이 싫다 La li la di dada la li da 너를 밝혀주는 저 달이 밉다 La li la di dada la li da 이대로 보내기는 아쉬우니까 이건 아마 세상 가장 쓸쓸한 멜로디야 Hey Mr. Airplane 잠깐 멈춰 봐 비가 오잖아 바람 불잖아 지금 가면 위험하니까 Hey Mr. Airplane 잠깐 멈춰 봐 시간 많잖아 내일도 있잖아 그녀를 내려줘 아님 나도 태워 줘 하루만 한 시간만 딱 일분만 한 마디만 하게 Hey Mr. Airplane 잠깐 멈춰 봐 꼭 오늘 가야 해 왜 내일은 안돼 보내기 싫은데 가면 언제 오는데 너와 멀어지는 게 난 두려워 우리 이대로 자연스러운 이별이 될까 봐 하루만 한 시간만 딱 일 분만 잠깐 멈춰 봐 비가 오잖아 바람 불잖아 지금 가면 위험하니까 Hey Mr. Airplane 잠깐 멈춰 봐 시간 많잖아 내일도 있잖아 그녀를 내려줘 아님 나도 태워 줘 하루만 한 시간만 딱 일 분만 한 마디만 하게 Hey Mr. Airplane 잠깐 멈춰 봐 
2015	솔직하게 (M.U.P)	랩/힙합	솔직하게 지금의 난 별 볼 일 없지만 별 볼 일 없지만 꼭 약속할게 삶에 언젠가 Girl I'm gon make you proud I'm gon make you proud yeah 짓밟힌 내 삶에 세상을 밝게 비추는 유일한 빛을 봤네 눈앞에 10분을 살기도 버거워할 때 귓가에 속삭였지 거룩한 행복에 관해 스무 살의 참회 고마운 너를 위해 새로운 내일을 살게 어제가 어쨌든 간에 사람과 담쌓고 맘에 벽을 세웠던 내 인생에 마지막 욕심이 되어줘 Ah 여느 때와 같이 시간은 흐르고 Ah 중력은 여전히 나를 눌러도 Ah 그대와 함께면 Nothing better nothing better 솔직하게 지금의 난 별 볼 일 없지만 별 볼일 없지만 꼭 약속할게 삶에 언젠가 Girl I'm gon make you proud I'm gon make you proud 지갑은 날 닮아 빼빼 말라 항상 어른스러운 네게 난 어린아이 갓난 내가 너였더라면 난 나 절대 안 만나 그래서 이해가 잘 안가 이건 사랑 아님 장난 But I'm in true love 거짓말 no no 내 말을 안 믿어도 이젠 상관없어 날 떠날 거라면 떠나 후회하고 싶어 미쳤다면 왜냐면 내 목표는 너의 자랑 one top Ah 여느 때와 같이 시간은 흐르고 Ah 중력은 여전히 나를 눌러도 Ah 그대와 함께면 Nothing better nothing better 솔직하게 지금의 난 별 볼 일 없지만 별 볼 일 없지만 꼭 약속할게 삶에 언젠가 Girl I'm gon make you proud 날 감싸 안아주던 그대 가녀린 두 손 이런 날 다시 살고 싶게 해 Oh no I'll be there 세상의 끝에 그땐 내 손을 잡으면 돼 Oh baby girl let me say Don't say nothing don't say nothing baby don't say nothing 말하지 않아도 알아 It's gonna be something 위태롭게 흔들리는 내 손을 잡아준 내 손을 잡아준 그대를 위해 약속할게 Girl I'm gon make you proud I'm gon make you proud Don't say nothing don't don't don't say nothing Don't baby don't say nothing 곁에 머물러줘 just 기대 나의 어깨 Don't say nothing don't say nothing baby don't say nothing 말하지 않아도 알아 It's gonna be something 
2015	Tie My Hands	랩/힙합	내 맘을 두드리던 너는 대체 어디에 날 꼼짝 못하게 묶어 둔 너는 어디서 뭐해 아직 널 원해 Like you never had a love never never had a love 언제 날 사랑했냐는 듯한 차가운 네 말투 네 표정 I don't believe in love 내 마음을 뒤흔들던 너는 대체 어디서 뭐 해 기나긴 밤이 지나도 난 제자리에 네가 있던 자리에 또 하루가 지나고 여전히 널 기다리는 난 시간이 약이라고 사람들은 말해도 I don't know Tie my hands 널 잡지 못하게 널 그리지 못하게 널 부르지 못하게 떠나가 줄래 Tie my hands 그렇게 떠나 줘 You're a liar You're a liar Tie my hands 너와 나 You and i 네가 뭔데 계속 구속해 날 언제부턴가 내 맘속엔 없는 듯한 너와의 행복함 그 밖의 수많은 추억 다 너 없음 홀로 죽어가 정착하지 못해 어디론가 떠나고 싶은 맘이야 돌아가고 싶어 너와 행복했던 그 자리로 Yeah Long time No love 뜨거웠던 그 길 해가 지고 Yeah 너 없이 홀로 남은 가녀린 추억 아직 널 이해 못해 한없이 주위를 맴도는 나 이렇게 보낼 순 없어 난 제자리에 네가 있던 자리에 또 하루가 지나고 여전히 널 기다리는 난 금방 잊혀질 거라 사람들은 말해도 I don't know Tie my hands 널 잡지 못하게 널 그리지 못하게 널 부르지 못하게 떠나가 줄래 Tie my hands 그렇게 떠나 줘 You're a liar You're a liar Tie my hands 어떻게 해야 네가 다시 돌아올까 더 아파하면 너도 아파할까 No 숨쉴 수가 없어 Tie my hands 네 손 잡지 못하게 널 그리지 못하게 하고 떠나가 줄래 Never let you go I never never let you go Tie my hands 네 손 잡지 못하게 널 붙잡지 못하게 그렇게 떠나갈래 Liar you're a liar You're a liar Tie my hands 
2015	INTRO : Never Mind	랩/힙합	앞만 보고 달렸지 주위를 둘러 볼 틈 없이 어느새 나는 가족의 자랑이 됐고 어느 정도 성공을 했어 사춘기라 말하는 그쯤 생각이 나네 문득 그 당시 나는 어렸고 무서울 게 없었지 몇 번의 좌절 그건 아무것도 아녀 달라진 거라곤 그때에 비해 조금 커진 키와 동 나이대에 비해 조금 성숙해진 시야 남산동의 지하 작업실에서부터 압구정까지 깔아 놓은 내 beat 청춘의 출처 주위 모두 말했지 오버하지마 음악 한답시고 깝치면 집안 거덜내니까 그때부터 신경 안 썼지 누가 뭐라든지 그저 내 꼴린대로 내 소신대로 살아갈 뿐 니가 보기엔 지금 난 어떨 것 같냐 내가 보기엔 어떨 것 같아 내가 망하길 기도했던 몇몇 놈에게 물을게 집안 거덜 낸 것 같냐 새꺄 I don’t give a shit I don’t give a fuck 하루 수백 번 입버릇처럼 말했던 내게서 신경 꺼 실패나 좌절 맛보고 고개 숙여도 돼 우리는 아직 젊고 어려 걱정 붙들어 매 구르지 않는 돌에는 필시 끼기 마련이거든 이끼 돌아갈 수 없다면 직진 실수 따윈 모두 다 잊길 Never mind 쉽진 않지만 가슴에 새겨놔 부딪힐 것 같으면 더 세게 밟아 임마 Never mind never mind 그 어떤 가시밭 길이라도 뛰어가 Never mind never mind 세상엔 니가 어쩔 수 없는 일도 많아 You better Never mind Never mind 부딪힐 것 같으면 더 세게 밟아 임마 Never mind Never mind 포기하기에는 우린 아직 젊고 어려 임마 Never mind 부딪힐 것 같으면 더 세게 밟아 임마 부딪힐 것 같으면 더 세게 밟아 임마 Never mind 
2015	RUN	랩/힙합	넌 내 하나뿐인 태양 세상에 딱 하나 널 향해 피었지만 난 자꾸 목말라 너무 늦었어 늦었어 너 없이 살 순 없어 가지가 말라도 더 힘껏 손을 뻗어 손 뻗어봤자 금세 깨버릴 꿈 꿈 꿈 미칠 듯 달려도 또 제자리일 뿐 뿐 뿐 그냥 날 태워줘 그래 더 밀쳐내줘 이건 사랑에 미친 멍청이의 뜀박질 더 뛰게 해줘 나를 더 뛰게 해줘 두 발에 상처만 가득해도 니 얼굴만 보면 웃는 나니까 다시 Run Run Run 난 멈출 수가 없어 또 Run Run Run 난 어쩔 수가 없어 어차피 이것밖에 난 못해 너를 사랑하는 것 밖엔 못해 다시 Run Run Run 넘어져도 괜찮아 또 Run Run Run 좀 다쳐도 괜찮아 가질 수 없다 해도 난 족해 바보 같은 운명아 나를 욕해 Run Don't tell me bye bye Run You make me cry cry Run Love is a lie lie Don't tell me don't tell me Don't tell me bye bye 다 끝난 거라는데 난 멈출 수가 없네 땀인지 눈물인지 나 더는 분간 못해 oh 내 발가벗은 사랑도 거친 태풍 바람도 나를 더 뛰게만 해 내 심장과 함께 더 뛰게 해줘 나를 더 뛰게 해줘 두 발에 상처만 가득해도 니 얼굴만 보면 웃는 나니까 다시 Run Run Run 난 멈출 수가 없어 또 Run Run Run 난 어쩔 수가 없어 어차피 이것밖에 난 못해 너를 사랑하는 것 밖엔 못해 다시 Run Run Run 넘어져도 괜찮아 또 Run Run Run 좀 다쳐도 괜찮아 가질 수 없다 해도 난 족해 바보 같은 운명아 나를 욕해 추억들이 마른 꽃잎처럼 산산이 부서져 가 내 손 끝에서 내 발 밑에서 달려가는 네 등 뒤로 마치 나비를 쫓듯 꿈 속을 헤매듯 너의 흔적을 따라가 길을 알려줘 날 좀 멈춰줘 날 숨쉬게 해줘 다시 Run Run Run 난 멈출 수가 없어 또 Run Run Run 난 어쩔 수가 없어 어차피 이것밖에 난 못해 너를 사랑하는 것 밖엔 못해 다시 Run Run Run 넘어져도 괜찮아 또 Run Run Run 좀 다쳐도 괜찮아 가질 수 없다 해도 난 족해 바보 같은 운명아 나를 욕해 Run Don't tell me bye bye Run You make me cry cry Run Love is a lie lie Don't tell me don't tell me Don't tell me bye bye 
2015	Butterfly	랩/힙합	아무것도 생각하지 마 넌 아무 말도 꺼내지도 마 그냥 내게 웃어줘 난 아직도 믿기지가 않아 이 모든 게 다 꿈인 것 같아 사라지려 하지마 Is it true Is it true You You 너무 아름다워 두려워 Untrue Untrue You You You 곁에 머물러줄래 내게 약속해줄래 손 대면 날아갈까 부서질까 겁나 겁나 겁나 시간을 멈출래 이 순간이 지나면 없었던 일이 될까 널 잃을까 겁나 겁나 겁나 Butterfly like a Butterfly 마치 Butterfly bu butterfly 처럼 Butterfly like a butterfly 마치 Butterfly bu butterfly 처럼 넌 마치 Butterfly 멀리서 훔쳐봐 손 닿으면 널 잃을까 이 칠흑 같은 어둠 속 날 밝히는 나비효과 니 작은 손짓 한 번에 현실을 잊어 난 살며시 쓰다듬는 바람 같아 살포시 표류하는 먼지 같아 넌 거기 있지만 왠지 닿지 않아 Stop 꿈 같은 넌 내게 butterfly high Untrue Untrue You You You 곁에 머물러줄래 내게 약속해줄래 손 대면 날아갈까 부서질까 겁나 겁나 겁나 시간을 멈출래 이 순간이 지나면 없었던 일이 될까 널 잃을까 겁나 겁나 겁나 심장은 메마른 소리를 내 꿈인지 현실인지 알 수 없네 나의 해변의 카프카여 저기 숲으로 가진 말아줘 내 마음은 아직 너 위에 부서져 조각조각 까맣게 녹아 흘러 난 그냥 이대로 증발하고 싶어 내 사랑은 영원인 걸 It's all FREE for you baby 곁에 머물러줄래 내게 약속해줄래 손 대면 날아갈까 부서질까 겁나 겁나 겁나 시간을 멈출래 이 순간이 지나면 없었던 일이 될까 널 잃을까 겁나 겁나 겁나 Butterfly like a butterfly 마치 Butterfly bu butterfly 처럼 Butterfly like a butterfly 마치 Butterfly bu butterfly 처럼 
2015	Whalien 52	랩/힙합	이 넓은 바다 그 한가운데 한 마리 고래가 나즈막히 외롭게 말을 해 아무리 소리쳐도 닿지 않는 게 사무치게 외로워 조용히 입 다무네 아무렴 어때 뭐가 됐던 이젠 뭐 I don’t care 외로움이란 녀석만 내 곁에서 머물 때 온전히 혼자가 돼 외로이 채우는 자물쇠 누군 말해 새끼 연예인 다 됐네 Oh fuck that 그래 뭐 어때 누군가 곁에 머물 수 없다 한대도 그걸로 족해 날 향해 쉽게 얘기하는 이 말은 곧 벽이 돼 외로움조차 니들 눈엔 척이 돼 그 벽에 갇혀서 내 숨이 막혀도 저 수면 위를 향해 Hey oh oh hey oh yeah Lonely lonely lonely whale 이렇게 혼자 노래불러 외딴 섬 같은 나도 밝게 빛날 수 있을까 Lonely lonely lonely whale 이렇게 또 한 번 불러봐 대답 없는 이 노래가 내일에 닿을 때까지 No more no more baby No more no more 끝없는 무전 하나 언젠가 닿을 거야 저기 지구 반대편까지 다 No more no more baby No more no more 눈먼 고래들조차 날 볼 수 있을 거야 오늘도 다시 노래하지 나 세상은 절대로 몰라 내가 얼마나 슬픈지를 내 아픔은 섞일 수 없는 물과 기름 그저 난 수면 위에서만 숨을 쉴 때 관심 끝 외로운 바닷속 꼬마 나도 알리고 싶네 내 가치를 Everyday 걱정의 멀미를 해 늘 스티커는 귀 밑에 Never end 왜 끝은 없고 매번 hell 시간이 가도 차가운 심연 속의 Neverland But 늘 생각해 지금 새우잠 자더라도 꿈은 고래답게 다가올 큰 칭찬이 매일 춤을 추게 할거야 나답게 Ye i'm swimmin' 내 미래를 향해 가 저 푸른 바다와 내 헤르츠를 믿어 Hey oh oh hey oh yeah Lonely lonely lonely whale 이렇게 혼자 노래불러 외딴 섬 같은 나도 밝게 빛날 수 있을까 Lonely lonely lonely whale 이렇게 또 한 번 불러봐 대답 없는 이 노래가 내일에 닿을 때까지 어머니는 바다가 푸르다 하셨어 멀리 힘껏 니 목소릴 내라 하셨어 그런데 어떡하죠 여긴 너무 깜깜하고 온통 다른 말을 하는 다른 고래들 뿐인데 I juss can't hold it ma 사랑한다 말하고 싶어 혼자 하는 돌림 노래 같은 악보 위를 되짚어 이 바다는 너무 깊어 그래도 난 다행인 걸 눈물 나도 아무도 모를테니 I'm a whalien Lonely lonely lonely whale 이렇게 혼자 노래불러 외딴 섬 같은 나도 밝게 빛날 수 있을까 Lonely lonely lonely whale 이렇게 또 한 번 불러봐 대답 없는 이 노래가 내일에 닿을 때까지 No more no more baby No more no more 끝없는 무전 하나 언젠가 닿을 거야 저기 지구 반대편까지 다 No more no more baby No more no more 눈먼 고래들조차 난 볼 수 있을 거야 오늘도 다시 노래하지 나 
2015	Ma City	랩/힙합	니가 어디에 살건 내가 어디에 살건 한참을 달렸네 나 다시 또 한참을 달렸네 Yeah i'll be ridin and i'll be dyin' In ma city I don't know what to say 나 죽어도 말 못해 내게 억만 금을 주고 딴 데 살라고 ah no thanks 일산 내가 죽어도 묻히고픈 곳 It's the city of the flower city of 몬 집 같던 라페스타 또 웨스턴돔 어린 시절 날 키워낸 후곡 학원촌 uh 세상에서 가장 조화로운 곳 uh 자연과 도시 빌딩과 꽃 uh 한강보다 호수공원이 더 좋아 난 작아도 훨씬 포근히 안아준다고 널 내가 나를 잃는 것 같을 때 그 곳에서 빛바래 오래된 날 찾네 Remember 너의 냄새 또 everything You're my summer autumn winter and every spring 자 부산의 바다여 Say la la la la la 푸른 하늘아래 this sky line Say la la la la la 아재들은 손을 들어 아지매도 손 흔들어 Ma City로 와 Come to ma city 잘 봐 주길 바래 Know how to party 날 키워준 city 그래 babe babe 이게 나의 city City Welcome to ma city 한참을 달렸네 나 다시 또 한참을 달렸네 Yeah i'll be ridin and i'll be dyin' In ma city city Ma city ma city yeah 나 전라남도 광주 baby 내 발걸음이 산으로 간대도 무등산 정상에 매일 매일 내 삶은 뜨겁지 남쪽의 열기 이열치열 법칙 포기란 없지 나 KIA넣고 시동 걸어 미친 듯이 bounce 오직 춤 하나로 가수란 큰 꿈을 키워 이젠 현실에서 음악과 무대 위에 뛰어 다 봤지 열정을 담았지 내 광주 호시기다 전국 팔도는 기어 날 볼라면 시간은 7시 모여 집합 모두다 눌러라 062 - 518 자 부산의 바다여 Say la la la la la 푸른 하늘아래 this sky line Say la la la la la 아재들은 손을 들어 아지매도 손 흔들어 Ma City로 와 Come to ma city 잘 봐 주길 바래 Know how to party 날 키워준 city 그래 babe babe 이게 나의 city City Welcome to ma city 대구에서 태어나 대구에서 자랐지 수혈 받기엔 좀 힘들어 몸 속에는 파란 피 이 새끼는 매 앨범마다 대구 얘기를 해도 지겹지도 않나 봐 생각을 할 수도 있지만 I’ma D boy 그래 난 D boy 솔직하게 말해 대구 자랑할 게 별 게 없어 내가 태어난 것 자체가 대구의 자랑 워 그래 아 그래 자랑할 게 없기에 자랑스러워 질 수 밖에 안 그래 Ayo 대구 출신 가장 성공한 놈이래 이런 소리를 들을 거야 잘 봐라 이젠 내가 대구의 자랑 새 시대 새로운 바람 대구의 과거이자 현재 그리고 미래 Come to ma city 잘 봐 주길 바래 Know how to party 날 키워준 city 그래 babe babe 이게 나의 city City Welcome to ma city 한참을 달렸네 나 다시 또 한참을 달렸네 Yeah i'll be ridin and i'll be dyin' In ma city city Ma city ma city yeah La la la la la la la la La la la la la la la la 어디 살건 어디 있건 Ma city city Ma city ma city yeah yeah 
2015	뱁새	랩/힙합	They call me 뱁새 욕봤지 이 세대 빨리 chase 'em 황새 덕에 내 가랑인 탱탱 So call me 뱁새 욕봤지 이 세대 빨리 chase 'em 금수저로 태어난 내 선생님 알바 가면 열정페이 학교 가면 선생님 상사들은 행패 언론에선 맨날 몇 포 세대 룰 바꿔 change change 황새들은 원해 원해 maintain 그렇게는 안 되지 BANG BANG 이건 정상이 아냐 이건 정상이 아냐 아 노력노력 타령 좀 그만둬 아 오그라들어 내 두 손발도 아 노력 노력 아 노력 노력 아 노랗구나 싹수가 역시 황새 노력타령 좀 그만둬 아 오그라들어 내 두 손발도 아 노력 노력 아 노력 노력 아 노랗구나 싹수가 역시 황새야 실망 안 시켜 역시 황새야 이름 값 하네 역시 황새야 다 해먹어라 역시 황새야 황새야 They call me 뱁새 욕봤지 이 세대 빨리 chase 'em 황새 덕에 내 가랑인 탱탱 So call me 뱁새 욕봤지 이 세대 빨리 chase 'em 금수저로 태어난 내 선생님 난 뱁새다리 넌 황새다리 걔넨 말하지 내 다린 백만 불짜리 내 게 짧은데 어찌 같은 종목 하니 They say 똑같은 초원이면 괜찮잖니 Never Never Never 룰 바꿔 change change 황새들은 원해 원해 maintain 그렇게는 안 되지 BANG BANG 이건 정상이 아냐 이건 정상이 아냐 아 노력노력 타령 좀 그만둬 아 오그라들어 내 두 손발도 아 노력 노력 아 노력 노력 아 노랗구나 싹수가 역시 황새 노력 타령 좀 그만둬 아 오그라들어 내 두 손발도 아 노력 노력 아 노력 노력 아 노랗구나 싹수가 역시 황새야 내 탓이라니 너 농담이지 공평하다니 oh are you crazy 이게 정의라니 you mu be kiddin' me You mu be kiddin' me you you mu be kiddin' me 아 노력노력 타령 좀 그만둬 아 오그라들어 내 두 손발도 아 노력 노력 아 노력 노력 아 노랗구나 싹수가 역시 황새 노력 타령 좀 그만둬 아 오그라들어 내 두 손발도 아 노력 노력 아 노력 노력 아 노랗구나 싹수가 우린 뱁새야 실망 안 시켜 우린 뱁새야 이름값하네 우린 뱁새야 같이 살자고 우린 뱁새야 뱁새야 They call me 뱁새 욕봤지 이 세대 빨리 chase 'em 황새 덕에 내 가랑인 탱탱 So call me 뱁새 욕봤지 이 세대 빨리 chase 'em 금수저로 태어난 내 선생님 
2015	SKIT : One night in a strange city	랩/힙합	지민: 맨날늦어. 내가 한마디 해? 진: 그래 지민아 한마디 해. 제이홉: 지민아 한마디 해라 진짜. 슈가: 야. 방탄 대표로 한마디해. 지민: 알았어요. 내가 리더형한테 한마디 할게요. 뷔: 야 그만 늦게 와라. 랩몬: 야 정호석. 문열어. 슈가: 왔네. 문 좀 열어. 방탄: 한마디 해라. 지민: 제압해버리게쓰 슈가: 양심적으로 한마디 해야돼. 랩몬: 뭐 한마디를 해. 제이홉: 야 왔다 왔어. 랩몬: 내 이름이 계속 들리더만. 뷔: 형 지민이가 한마디.. 지민: 제가 생각해봤는게 형 그건 좀 아니라고 생각하지 않아요? 진: 뭐가 아니야. 지민: 요즘 너무 늦는다고 생각하지 않아요? 제이홉: 야 뷔: 뭐래 슈가: 리더는 충분히 그럴 수 있다고 생각해. 뷔: 리더형이 늦을 수도 있지. 니가 뭐 랩몬: 야 너는 사람 아니야? 지민: 나한테 왜이래. 뷔: 니가 뭔데 정국: 리더형은 특권이에요. 늦는거는. 진: 그래 리더가 얼마나 고생을 많이 하는데. 지민: 죄송해요. 내가 잘못한것 같애. 뷔: 고생 많이 하는 리더형한테.. 랩몬: 그래그래 고생 많이 하지. 뷔: 죄송해요. 같은 친구에요. 아 진짜. 랩몬: 힘들다 요즘 그래서. 아 어깨아퍼. 뷔: 이제 끝났다. 제이홉: 너 어깨 괜찮냐? 랩몬: 야 몰라. 정국: 아 진짜 씻다가 잠들뻔 했어요. 방탄: 으하하핳 석진: 너라면 왠지 그럴수 있을 것 같애. 랩몬: 씻다 잠들었잖아. 저번에 한번. 제이홉: 힘들긴 하더라. 진: 바닥에 주저 앉아가지고. 랩몬: 아까 뭐 상남자때보니까, 뭐 뷔 죽을라고 해서 노래를 안부르던데. 정국: 상남자 때 은근히 뷔형때문에 힘이 나요. 뷔: 아 쫌 그러지좀 마라고. 방탄: 으아아악으왁 뷔: 아 그러지좀 마라고 좀. 아 진짜. 방탄: 하하하 랩몬: 되게 힘들어보이더라. 제이홉: 노래도 제대로 안하고. 진: 그래 제이홉: 야 근데 그래도 오늘 I Need U 반응 대박이더라. 확실히. 정국: 쩌, 쩔어도 좋았어요. 제이홉: 쩔어도, 쩔어가 대박이었지. 쩔어가. 뷔: 아니 근데 진짜 다 대박인데 Danger 겁나 죽을 것 같지 않아요? 제이홉: 하…. Danger 씨.. 렙몬: 아 근데 I Need U를 진짜 그 I need u girl 이거를 안넣었으면, 진짜 어떻게 됐을까 진짜 상상도 안가. 거기 다 따라부르더라고. I need u girl 할때 그거. 제이홉: 슈가형 미쳐버려 랩도 안하고. 랩몬: 슈가형 아예 랩을 안하던데 진: 마이크만 대고. 뷔: 슈가형 그냥 이렇게 하잖아. 슈가: 내, 내가 딱한마디 한마디 했네. 나, 그, 제발 좀 꺼져 한마디. 그것마저 랩몬: 아하하하. 그거 하고싶어서 하는거잖아. 슈가: 아니아니 그것마저 안하면, 그것마저 안하면. 진: I Need U때 아무 목소리가 안나오는거 아냐. 슈가: 어. 안나와 안나와. 제이홉: 확실히 진짜 잘 됐긴 됐어. 진: 그래. 지민: 기분이 좋긴 하더라고요. 그때 형이 랩안하는데 다같이 따라해주는게. 랩몬: 근데 사람도 엄청 많고 좋았어. 진: 그래 만약에 야 봐봐. 근데 우리가 이게. 눈을 딱 떴어. 그런데 우리가 지금 No More Dream을 지금 연습실에서 연습하고 있는거야. 지민: 싫어. 진: 눈을 딱 떴는데 지민: 싫어. 진: 그럼 기분이 어떨것 같애. 지민: 안 돌아갈거야. 뷔: 아이 그럼 나.. 그냥 그만, 나는 다른길로.. 진: 그래 너 거창으로 돌아가고 랩몬: 자 잠깐. 원투쓰리 레드썬! 지금 당신을 No More Dream을 하는 닭가슴살과 함께 방탄: 아아아!!!!! 진: 안돼 안돼 못해. 랩몬: 그 차가운 락앤락 용기에 담긴 닭가슴살과 함께 당신은 뷔: 진짜 매니저형. 나는 소금 몰래 넣다가 들키는 그 장면을.. 진: 아 안돼 안돼 안돼 안돼 랩몬: 난 파마머리. 진: 이게 막 진짜 다 꿈이야. 막 아니쥬, 아니쥬 이게 다꿈이야. 슈가: 근데 진짜 꿈일수도 있어. 랩몬: 가끔 꿈 같긴 해. 슈가: 아니 근데 그게 아니라. 제이홉: 불길한 소리 하지 말아요 랩몬: 내가 옛날에 월드콘을 먹었는데 지금 월드투어를 한단말야. 어 기자… 알았어. 방탄: 아... 진: 예능감이 많이 떨어졌네. 랩몬: 아아아앙 슈가: 바로 짤려 이런거는. 랩몬: 아잉 슈가: 아니 근데 진짜 이게 꿈일 수도 있는게 사실 그렇잖아. 뭐, 한 곡 잘됐던 가수는 되게 많잖아. 근데 이제 한곡 잘되고 나서 그 다음이 더 중요하다라고 생각을 하는데. 사실 좀 뭔가 좀 불안하지. 지금 상황에서 뭐 우리가 지금 타이틀이 지금 나온것도 아니고. 랩몬: 그치. 진: 이친구 분위기 가라앉게 하는데 뭐 있네. 랩몬: 갑자기 뭐 거의 약간 타이타닉인데. 지금. 침몰 직전인데. 진: 그래. 아주 전복 됐어. 제이홉: 아 윤기형 하필 이말 해가지고. 아이 쯧. 우울 터지게. 뷔: 아 일단! 아니! 그므시라꼬 타이틀 잘나오면 되는거 아니야. 진: 그래!! 뷔: 어? 잘 나와가지고, 어? 내가지고! 진: 어 뷔: 딱 또 대박을 터트리면 되는거 아니야 정국: 타이틀 나오면 잘할 수 있어요 방탄: 아하하하핳 랩몬: 야 그냥 너는 자, 자. 진: 그래 너는 자는게 더 어울린다야. 지민: 평소에 한 마디도 안하는데. 렙몬: 이쯤에서 홉이한테 물어보고 싶다야. 한마디 해 이번음악 기대평. 한줄. 진: 홉이 어때? 제이홉: 잘될것 같은데.. 방탄: 아하하하 랩몬: 안돼!!!! 노!!!! 진: 아이고 망했네!!!! 뷔: 시끄러 시끄러 시끄러 여기. 다 다 들린다. 제이홉: 그래 안될거야. 랩몬: 그치만 얘들아. 그래도 우리의 청춘은 빛날거란다. 제이홉: 어우야 랩몬: 한국에 가면 방피디님과 피독형이 엄청난 트랙을 준비해주실거야. 그리고 우리는 끼얹기만 하면 돼. 지민: 왜 그래요 갑자기. 랩몬: 기름같은 걸 진: 왜 그래. 야 우리 걱정 노노하면 돼. 랩몬: 아근데 걱정 뭐… 방탄: 아하하하 진: 왜 왜!!왜! 랩몬: 아 근데 나 진짜 걱정할거 없다 생각하는게. 오늘도 방금도 뭐 5천명 앞에서 하고 이런거 보면... 슈가: 7천명. 랩몬: 7천명? 방금도 7천명 앞에서 하고 뭐 그런거 보면 솔직히 우리 근데 하나씩 다 이뤄왔잖아
